sep=,
Kor MEASUREMENT DATA FILE EXPORT

"FILE CREATED:  ",1/25/2024 2:49:49 PM

,,,MEAN VALUE:,87.7483,8.7441,6.5303,749.9417,31942.7347,31.7669,1.2843,0.0000,49351.6872,-0.0668,0.0033,-0.4068,6.2700,11.9000,-1.2377,60.6570,-145.8915,88.9289,87.7483,50155.9702,32078.6364,1.8657,31.2603,24.9347,0.0000,0.0000,13.4188,13.3638,19.4821,25.0223
,,,STANDARD DEVIATION:,1.1788,0.1713,0.4786,0.1560,534.2048,0.2126,0.0852,0.0000,266.9360,0.0882,0.0221,0.1314,0.0000,0.0000,0.3677,0.0000,0.0000,1.1961,1.1788,280.1516,173.5139,1.9389,0.5982,0.1495,0.0000,0.0000,9.9481,9.9494,14.5048,0.1739

,,,INSTRUMENT NAME:,
,,,SENSOR SERIAL NUMBER:,23G100693,23G100693,23H103732,23H106348,23H103732,23H103732,23H105119,23H105119,23H103732,23H105951,23H105951,23H105951,23J102724,23J102724,23H105951,23H106348,23H106348,23G100693,23G100693,23H103732,23H103732,23H106348,23H103732,23H103732,23H105951,23H105951,23H102976,23H102976,23H102976,23H103732
01/19/2024,03:11:31 PM,0,NVE,90.7,9.10,6.197,750.3,31676.9,31.79,0.74,0,49428.1,-0.16,-0.02,-0.13,6.27,11.9,-0.45,60.63694,-146.00444,91.8,90.7,50220.2,32128,6.8,32,25.0,0,0,3.853,3.723,5.428,25.0,0
01/19/2024,03:11:32 PM,0,NVE,90.6,9.10,6.199,750.2,31674.4,31.79,0.72,0,49421.3,-0.15,-0.02,-0.24,6.27,11.9,-0.76,60.63694,-146.00444,91.8,90.6,50213.4,32124,6.8,32,25.0,0,0,4.123,3.906,5.694,25.0,0
01/19/2024,03:11:35 PM,0,NVE,90.6,9.09,6.205,750.7,31729.7,31.84,0.67,0,49501.5,-0.01,0.02,-0.33,6.27,11.9,-1.02,60.63694,-146.00446,91.7,90.6,50295.0,32176,7.4,32,25.0,0,0,4.566,4.174,6.085,25.1,0
01/19/2024,03:11:37 PM,0,NVE,90.7,9.09,6.240,750.7,31770.2,31.85,0.69,0,49512.8,-0.07,0.00,-0.38,6.27,11.9,-1.16,60.63693,-146.00446,91.8,90.7,50308.2,32183,6.7,31,25.0,0,0,4.982,5.102,7.438,25.1,0
01/19/2024,03:11:39 PM,0,NVE,90.7,9.09,6.264,750.5,31799.5,31.87,0.76,0,49524.6,-0.09,0.00,-0.39,6.27,11.9,-1.20,60.63694,-146.00446,91.8,90.7,50321.3,32191,6.6,31,25.0,0,0,5.282,5.419,7.901,25.1,0
01/19/2024,03:11:40 PM,0,NVE,90.7,9.08,6.278,750.5,31820.9,31.87,0.74,0,49533.7,0.01,0.02,-0.36,6.27,11.9,-1.12,60.63694,-146.00446,91.8,90.7,50331.3,32197,6.6,31,25.1,0,0,5.624,5.587,8.146,25.1,0
01/19/2024,03:11:41 PM,0,NVE,90.6,9.08,6.298,750.4,31819.2,31.85,0.76,0,49504.5,0.06,0.04,-0.32,6.27,11.9,-1.00,60.63694,-146.00446,91.8,90.6,50302.5,32178,6.5,31,25.0,0,0,5.879,5.786,8.435,25.1,0
01/19/2024,03:11:42 PM,0,NVE,90.6,9.07,6.313,750.4,31817.2,31.84,0.68,0,49476.6,0.04,0.03,-0.39,6.27,11.9,-1.19,60.63694,-146.00446,91.7,90.6,50274.9,32160,6.5,31,25.0,0,0,5.863,5.852,8.532,25.1,0
01/19/2024,03:11:43 PM,0,NVE,90.5,9.05,6.326,750.3,31810.7,31.82,0.69,0,49448.0,-0.07,0.00,-0.35,6.27,11.9,-1.08,60.63694,-146.00446,91.6,90.5,50246.4,32141,6.4,31,25.0,0,0,6.194,5.941,8.662,25.0,0
01/19/2024,03:11:44 PM,0,NVE,90.4,9.05,6.329,750.5,31808.7,31.81,0.66,0,49440.5,0.04,0.03,-0.37,6.27,11.9,-1.15,60.63694,-146.00446,91.6,90.4,50238.9,32136,6.6,31,25.0,0,0,6.348,5.997,8.743,25.0,0
01/19/2024,03:11:45 PM,0,NVE,90.4,9.05,6.331,750.4,31810.3,31.81,0.62,0,49439.0,-0.04,0.01,-0.52,6.27,11.9,-1.56,60.63694,-146.00446,91.6,90.4,50237.6,32135,7.0,31,25.0,0,0,6.508,6.093,8.883,25.0,0
01/19/2024,03:11:46 PM,0,NVE,90.4,9.04,6.333,751.0,31811.2,31.81,0.68,0,49438.4,-0.25,-0.04,-0.53,6.27,11.9,-1.57,60.63694,-146.00446,91.5,90.4,50237.0,32135,7.1,31,25.0,0,0,6.624,6.178,9.007,25.0,0
01/19/2024,03:11:47 PM,0,NVE,90.3,9.03,6.334,750.4,31792.2,31.79,0.66,0,49407.3,-0.12,-0.01,-0.38,6.27,11.9,-1.15,60.63694,-146.00446,91.4,90.3,50205.4,32115,6.8,31,25.0,0,0,6.894,7.063,10.296,25.0,0
01/19/2024,03:11:48 PM,0,NVE,90.2,9.02,6.331,750.3,31763.0,31.76,0.69,0,49364.4,0.02,0.03,-0.41,6.27,11.9,-1.24,60.63694,-146.00446,91.3,90.2,50161.8,32087,6.7,31,25.0,0,0,7.228,7.369,10.743,25.0,0
01/19/2024,03:11:52 PM,0,NVE,90.1,9.02,6.306,750.3,31753.6,31.77,0.53,0,49387.4,0.10,0.05,-0.37,6.27,11.9,-1.12,60.63695,-146.00446,91.3,90.1,50184.0,32102,7.5,31,25.0,0,0,7.799,7.669,11.180,25.0,0
01/19/2024,03:11:53 PM,0,NVE,90.1,9.02,6.302,750.3,31753.2,31.78,0.62,0,49393.7,0.07,0.04,-0.37,6.27,11.9,-1.14,60.63696,-146.00447,91.2,90.1,50190.1,32106,7.5,31,25.0,0,0,8.012,7.790,11.356,25.0,0
01/19/2024,03:11:54 PM,0,NVE,90.0,9.02,6.298,750.7,31753.2,31.78,0.66,0,49398.3,0.04,0.03,-0.34,6.27,11.9,-1.05,60.63695,-146.00447,91.2,90.0,50194.7,32109,7.4,31,25.0,0,0,7.935,7.841,11.431,25.0,0
01/19/2024,03:11:57 PM,0,NVE,90.0,9.02,6.294,750.7,31752.0,31.78,0.69,0,49402.9,0.02,0.03,-0.44,6.27,11.9,-1.34,60.63696,-146.00446,91.2,90.0,50199.1,32112,7.2,31,25.0,0,0,8.740,8.803,12.834,25.0,0
01/19/2024,03:11:59 PM,0,NVE,90.0,9.02,6.291,750.5,31748.6,31.78,0.75,0,49401.3,0.19,0.07,-0.26,6.27,11.9,-0.83,60.63695,-146.00446,91.1,90.0,50197.4,32111,7.1,31,25.0,0,0,9.027,9.101,13.267,25.0,0
01/19/2024,03:12:00 PM,0,NVE,90.0,9.01,6.290,750.4,31747.1,31.78,0.80,0,49401.1,0.23,0.08,-0.26,6.27,11.9,-0.82,60.63695,-146.00446,91.1,90.0,50197.1,32111,6.9,31,25.0,0,0,9.225,9.175,13.375,25.0,0
01/19/2024,03:12:01 PM,0,NVE,90.0,9.01,6.289,750.4,31745.9,31.78,0.72,0,49400.9,0.00,0.02,-0.37,6.27,11.9,-1.13,60.63695,-146.00447,91.1,90.0,50196.9,32111,7.3,32,25.0,0,0,9.530,9.365,13.652,25.0,0
01/19/2024,03:12:02 PM,0,NVE,90.0,9.01,6.288,750.9,31744.1,31.78,0.69,0,49400.0,-0.07,0.00,-0.37,6.27,11.9,-1.12,60.63695,-146.00446,91.1,90.0,50195.8,32110,7.1,32,25.0,0,0,9.494,9.467,13.802,25.0,0
01/19/2024,03:12:03 PM,0,NVE,90.0,9.01,6.286,750.5,31744.4,31.78,0.64,0,49402.2,-0.14,-0.01,-0.38,6.27,11.9,-1.15,60.63694,-146.00446,91.1,90.0,50198.0,32111,7.1,32,25.0,0,0,9.625,9.521,13.881,25.0,0
01/19/2024,03:12:04 PM,0,NVE,89.9,9.01,6.285,750.5,31743.0,31.78,0.55,0,49401.5,-0.14,-0.02,-0.38,6.27,11.9,-1.18,60.63694,-146.00446,91.1,89.9,50197.3,32111,7.2,32,25.0,0,0,9.733,9.573,13.956,25.0,0
01/19/2024,03:12:05 PM,0,NVE,89.9,9.01,6.284,750.4,31742.1,31.78,0.64,0,49401.6,-0.05,0.01,-0.49,6.27,11.9,-1.48,60.63694,-146.00446,91.1,89.9,50197.4,32111,7.9,32,25.0,0,0,9.980,9.627,14.034,25.0,0
01/19/2024,03:12:06 PM,0,NVE,89.9,9.01,6.283,750.5,31741.7,31.78,0.72,0,49402.6,-0.10,-0.01,-0.39,6.27,11.9,-1.20,60.63694,-146.00446,91.1,89.9,50198.3,32112,7.7,32,25.0,0,0,10.181,9.715,14.163,25.0,0
01/19/2024,03:12:07 PM,0,NVE,89.9,9.01,6.283,750.4,31741.4,31.78,0.69,0,49402.6,-0.03,0.01,-0.29,6.27,11.9,-0.91,60.63694,-146.00446,91.1,89.9,50198.3,32112,7.4,32,25.0,0,0,10.281,9.795,14.279,25.0,0
01/19/2024,03:12:08 PM,0,NVE,89.9,9.01,6.283,750.4,31742.5,31.78,0.70,0,49404.7,-0.02,0.01,-0.40,6.27,11.9,-1.23,60.63694,-146.00446,91.1,89.9,50200.5,32113,6.8,32,25.0,0,0,10.369,9.878,14.400,25.0,0
01/19/2024,03:12:09 PM,0,NVE,89.9,9.01,6.282,750.5,31743.7,31.78,0.75,0,49407.1,0.05,0.03,-0.34,6.27,11.9,-1.06,60.63694,-146.00446,91.0,89.9,50202.9,32115,6.3,32,25.0,0,0,10.461,9.937,14.486,25.0,0
01/19/2024,03:12:10 PM,0,NVE,89.9,9.01,6.282,750.4,31743.4,31.78,0.67,0,49407.7,0.21,0.07,-0.35,6.27,11.9,-1.08,60.63694,-146.00446,91.0,89.9,50203.5,32115,5.9,32,25.0,0,0,10.719,10.861,15.834,25.1,0
01/19/2024,03:12:11 PM,0,NVE,89.9,9.01,6.282,750.4,31741.8,31.78,0.64,0,49405.2,0.17,0.06,-0.37,6.27,11.9,-1.14,60.63694,-146.00446,91.0,89.9,50200.9,32113,5.7,32,25.0,0,0,11.013,11.123,16.216,25.1,0
01/19/2024,03:12:12 PM,0,NVE,89.9,9.00,6.282,750.5,31740.0,31.78,0.68,0,49402.1,0.08,0.04,-0.20,6.27,11.9,-0.67,60.63694,-146.00446,91.0,89.9,50197.7,32111,5.5,32,25.0,0,0,11.160,11.209,16.340,25.0,0
01/19/2024,03:12:13 PM,0,NVE,89.9,9.00,6.281,750.5,31741.4,31.78,0.61,0,49405.5,-0.07,0.00,-0.33,6.27,11.9,-1.03,60.63694,-146.00446,91.0,89.9,50201.1,32114,5.6,32,25.0,0,0,11.186,11.201,16.329,25.1,0
01/19/2024,03:12:14 PM,0,NVE,89.9,9.01,6.280,750.5,31739.0,31.78,0.57,0,49402.8,-0.07,0.00,-0.35,6.27,11.9,-1.09,60.63694,-146.00446,91.0,89.9,50198.4,32112,5.8,32,25.0,0,0,11.200,11.190,16.313,25.0,0
01/19/2024,03:12:15 PM,0,NVE,89.9,9.01,6.280,750.3,31736.7,31.78,0.64,0,49399.0,-0.11,-0.01,-0.30,6.27,11.9,-0.93,60.63694,-146.00446,91.0,89.9,50194.6,32109,5.9,32,25.0,0,0,11.392,11.232,16.374,25.0,0
01/19/2024,03:12:16 PM,0,NVE,89.9,9.00,6.280,750.4,31734.3,31.77,0.58,0,49396.0,-0.12,-0.01,-0.42,6.27,11.9,-1.28,60.63694,-146.00446,91.0,89.9,50191.5,32107,6.0,32,25.0,0,0,11.646,11.361,16.562,25.0,0
01/19/2024,03:12:17 PM,0,NVE,89.8,9.00,6.279,750.5,31733.4,31.77,0.60,0,49396.0,-0.08,0.00,-0.49,6.27,11.9,-1.46,60.63694,-146.00446,91.0,89.8,50191.5,32107,6.1,32,25.0,0,0,11.866,11.474,16.727,25.0,0
01/19/2024,03:12:18 PM,0,NVE,89.8,9.00,6.278,750.7,31733.5,31.77,0.61,0,49397.8,0.01,0.02,-0.45,6.27,11.9,-1.37,60.63694,-146.00446,90.9,89.8,50193.2,32109,5.8,32,25.0,0,0,11.954,11.571,16.868,25.0,0
01/19/2024,03:12:20 PM,0,NVE,89.7,8.99,6.273,750.6,31698.3,31.74,0.58,0,49349.6,-0.01,0.02,-0.36,6.27,11.9,-1.11,60.63695,-146.00446,90.8,89.7,50144.0,32077,5.1,32,24.9,0,0,12.441,12.527,18.262,25.0,0
01/19/2024,03:12:21 PM,0,NVE,89.7,8.99,6.265,750.4,31689.2,31.74,0.55,0,49348.4,-0.10,0.00,-0.41,6.27,11.9,-1.25,60.63694,-146.00446,90.8,89.7,50142.4,32076,5.0,32,24.9,0,0,12.487,12.502,18.224,25.0,0
01/19/2024,03:12:22 PM,0,NVE,89.7,9.00,6.256,750.3,31689.0,31.74,0.64,0,49359.8,-0.08,0.00,-0.39,6.27,11.9,-1.19,60.63695,-146.00447,90.9,89.7,50153.6,32084,4.9,32,25.0,0,0,12.576,12.610,18.383,25.0,0
01/19/2024,03:12:23 PM,0,NVE,89.7,9.00,6.251,750.7,31685.0,31.75,0.67,0,49362.2,0.07,0.04,-0.52,6.27,11.9,-1.56,60.63695,-146.00447,90.8,89.7,50155.8,32085,4.8,32,25.0,0,0,12.610,12.593,18.358,25.0,0
01/19/2024,03:12:24 PM,0,NVE,89.7,9.00,6.244,750.4,31678.6,31.74,0.62,0,49361.8,0.05,0.03,-0.56,6.27,11.9,-1.68,60.63695,-146.00446,90.8,89.7,50155.0,32085,4.4,32,25.0,0,0,12.838,12.685,18.492,25.0,0
01/19/2024,03:12:25 PM,0,NVE,89.7,8.99,6.238,750.5,31666.1,31.74,0.56,0,49350.1,0.04,0.03,-0.42,6.27,11.9,-1.27,60.63695,-146.00447,90.8,89.7,50142.9,32078,4.4,32,24.9,0,0,13.031,12.822,18.692,25.0,0
01/19/2024,03:12:26 PM,0,NVE,89.6,8.99,6.231,750.4,31660.4,31.74,0.66,0,49352.7,0.04,0.03,-0.42,6.27,11.9,-1.28,60.63695,-146.00447,90.8,89.6,50145.2,32079,4.2,32,24.9,0,0,13.012,12.892,18.793,25.0,0
01/19/2024,03:12:27 PM,0,NVE,89.7,9.00,6.223,750.3,31657.6,31.74,0.64,0,49358.2,-0.07,0.00,-0.54,6.27,11.9,-1.61,60.63696,-146.00446,90.8,89.7,50150.4,32083,3.7,32,25.0,0,0,13.243,12.950,18.878,25.0,0
01/19/2024,03:12:28 PM,0,NVE,89.7,9.00,6.217,750.7,31653.7,31.74,0.66,0,49362.8,-0.07,0.00,-0.45,6.27,11.9,-1.37,60.63696,-146.00447,90.8,89.7,50154.8,32086,3.5,32,25.0,0,0,13.471,13.058,19.036,25.0,0
01/19/2024,03:12:29 PM,0,NVE,89.7,9.00,6.211,750.3,31649.7,31.74,0.59,0,49364.8,-0.04,0.01,-0.35,6.27,11.9,-1.09,60.63696,-146.00446,90.8,89.7,50156.6,32087,3.5,32,25.0,0,0,13.598,13.138,19.153,25.0,0
01/19/2024,03:12:31 PM,0,NVE,89.7,9.01,6.202,750.3,31644.4,31.75,0.67,0,49370.4,-0.06,0.01,-0.28,6.27,11.9,-0.87,60.63696,-146.00447,90.9,89.7,50161.8,32091,3.4,32,25.0,0,0,13.788,13.271,19.346,25.0,0
01/19/2024,03:12:32 PM,0,NVE,89.7,9.01,6.198,750.3,31637.8,31.74,0.63,0,49365.8,-0.03,0.01,-0.29,6.27,11.9,-0.90,60.63696,-146.00447,90.9,89.7,50157.0,32088,3.0,32,25.0,0,0,14.037,14.100,20.554,25.1,0
01/19/2024,03:12:33 PM,0,NVE,89.7,9.01,6.194,750.5,31638.4,31.75,0.63,0,49372.8,0.08,0.04,-0.19,6.27,11.9,-0.64,60.63696,-146.00447,90.9,89.7,50163.9,32092,3.0,32,25.0,0,0,14.030,14.024,20.444,25.1,0
01/19/2024,03:12:34 PM,0,NVE,89.7,9.01,6.190,750.4,31639.7,31.75,0.67,0,49380.1,0.22,0.07,-0.17,6.27,11.9,-0.58,60.63696,-146.00447,90.9,89.7,50171.1,32097,3.1,32,25.0,0,0,14.121,14.191,20.687,25.1,0
01/19/2024,03:12:38 PM,0,NVE,89.9,9.02,6.211,750.5,31697.7,31.80,0.79,0,49440.4,-0.09,0.00,-0.47,6.27,11.9,-1.40,60.63696,-146.00447,91.0,89.9,50233.4,32136,2.7,32,25.0,0,0,14.676,14.571,21.243,25.1,0
01/19/2024,03:12:39 PM,0,NVE,90.0,9.03,6.217,750.5,31733.7,31.83,0.81,0,49489.4,-0.12,-0.01,-0.57,6.27,11.9,-1.70,60.63696,-146.00447,91.1,90.0,50283.4,32168,2.7,32,25.0,0,0,14.910,14.626,21.324,25.1,0
01/19/2024,03:12:40 PM,0,NVE,90.0,9.03,6.230,750.4,31747.2,31.83,0.70,0,49492.7,-0.03,0.01,-0.55,6.27,11.9,-1.63,60.63696,-146.00447,91.2,90.0,50287.3,32170,2.4,31,25.0,0,0,15.089,14.720,21.461,25.1,0
01/19/2024,03:12:41 PM,0,NVE,90.0,9.03,6.241,750.4,31741.1,31.82,0.74,0,49464.2,0.03,0.03,-0.43,6.27,11.9,-1.30,60.63696,-146.00447,91.2,90.0,50259.0,32152,2.3,32,25.0,0,0,15.171,14.791,21.564,25.1,0
01/19/2024,03:12:43 PM,0,NVE,89.9,9.02,6.251,750.4,31760.3,31.83,0.75,0,49479.6,0.07,0.04,-0.29,6.27,11.9,-0.91,60.63696,-146.00447,91.1,89.9,50275.1,32162,2.7,31,25.0,0,0,15.401,14.903,21.727,25.1,0
01/19/2024,03:12:44 PM,0,NVE,90.0,9.02,6.258,750.4,31792.4,31.86,0.75,0,49521.3,0.13,0.05,-0.50,6.27,11.9,-1.49,60.63696,-146.00447,91.2,90.0,50317.7,32189,2.7,31,25.0,0,0,15.643,15.723,22.923,25.1,0
01/19/2024,03:12:45 PM,0,NVE,90.0,9.02,6.271,750.4,31795.0,31.85,0.76,0,49503.4,-0.01,0.02,-0.62,6.27,11.9,-1.83,60.63696,-146.00447,91.2,90.0,50300.2,32177,2.3,31,25.0,0,0,15.726,15.751,22.963,25.1,0
01/19/2024,03:12:48 PM,0,NVE,90.0,9.01,6.295,750.5,31808.2,31.84,0.82,0,49489.4,-0.16,-0.02,-0.28,6.27,11.9,-0.89,60.63696,-146.00447,91.1,90.0,50287.1,32168,2.0,31,25.0,0,0,16.093,16.018,23.353,25.1,0
01/19/2024,03:12:49 PM,0,NVE,89.9,9.01,6.303,750.4,31810.5,31.83,0.97,0,49480.8,-0.17,-0.02,-0.31,6.27,11.9,-0.95,60.63696,-146.00447,91.1,89.9,50278.7,32162,1.9,31,25.0,0,0,16.170,16.116,23.495,25.1,0
01/19/2024,03:12:50 PM,0,NVE,89.9,9.00,6.310,750.5,31808.0,31.82,1.00,0,49467.0,-0.10,-0.01,-0.18,6.27,11.9,-0.60,60.63696,-146.00447,91.1,89.9,50265.0,32154,2.1,31,25.0,0,0,16.151,16.143,23.534,25.1,0
01/19/2024,03:12:52 PM,0,NVE,89.9,9.00,6.319,750.7,31805.6,31.81,0.83,0,49450.2,0.01,0.02,-0.34,6.27,11.9,-1.04,60.63696,-146.00447,91.0,89.9,50248.3,32143,1.9,31,25.0,0,0,15.643,16.025,23.362,25.1,0
01/19/2024,03:12:53 PM,0,NVE,89.9,8.99,6.321,750.4,31795.6,31.80,0.81,0,49431.2,0.00,0.02,-0.23,6.27,11.9,-0.74,60.63696,-146.00447,91.0,89.9,50229.2,32130,1.6,31,25.0,0,0,15.308,15.201,22.161,25.1,0
01/19/2024,03:12:54 PM,0,NVE,89.8,8.99,6.321,750.7,31783.7,31.79,0.77,0,49411.8,0.05,0.03,-0.42,6.27,11.9,-1.27,60.63696,-146.00447,90.9,89.8,50209.5,32118,1.9,31,25.0,0,0,15.186,15.144,22.078,25.1,0
01/19/2024,03:12:55 PM,0,NVE,89.7,8.98,6.319,750.4,31776.3,31.78,0.71,0,49403.4,-0.02,0.01,-0.45,6.27,11.9,-1.35,60.63696,-146.00449,90.9,89.7,50200.8,32112,1.8,31,25.0,0,0,15.077,14.960,21.809,25.1,0
01/19/2024,03:12:56 PM,0,NVE,89.7,8.98,6.316,750.4,31764.5,31.77,0.74,0,49390.5,-0.03,0.01,-0.36,6.27,11.9,-1.09,60.63696,-146.00449,90.8,89.7,50187.5,32104,1.5,31,25.0,0,0,14.714,14.580,21.256,25.1,0
01/19/2024,03:12:57 PM,0,NVE,89.7,8.98,6.311,750.4,31745.0,31.75,0.82,0,49366.2,-0.02,0.01,-0.42,6.27,11.9,-1.28,60.63696,-146.00449,90.8,89.7,50162.7,32088,1.2,32,25.0,0,0,14.317,14.412,21.010,25.0,0
01/19/2024,03:12:58 PM,0,NVE,89.6,8.98,6.304,750.5,31730.4,31.74,0.78,0,49354.7,-0.04,0.01,-0.36,6.27,11.9,-1.10,60.63696,-146.00449,90.8,89.6,50150.6,32081,1.2,32,24.9,0,0,14.105,14.266,20.796,25.0,0
01/19/2024,03:12:59 PM,0,NVE,89.6,8.98,6.296,750.3,31718.9,31.74,0.75,0,49347.0,0.00,0.02,-0.47,6.27,11.9,-1.42,60.63696,-146.00449,90.8,89.6,50142.5,32076,1.2,32,24.9,0,0,13.835,14.125,20.592,25.0,0
01/19/2024,03:13:00 PM,0,NVE,89.6,8.98,6.288,750.4,31711.0,31.74,0.82,0,49347.9,0.05,0.03,-0.51,6.27,11.9,-1.52,60.63696,-146.00449,90.8,89.6,50143.0,32076,1.4,32,24.9,0,0,13.561,13.993,20.399,25.0,0
01/19/2024,03:13:01 PM,0,NVE,89.6,8.98,6.280,750.4,31693.7,31.73,0.73,0,49331.6,0.09,0.04,-0.31,6.27,11.9,-0.98,60.63696,-146.00449,90.8,89.6,50126.0,32066,1.4,32,24.9,0,0,13.319,13.838,20.174,25.0,0
01/19/2024,03:13:02 PM,0,NVE,89.6,8.98,6.271,750.5,31677.1,31.72,0.68,0,49320.8,0.02,0.02,-0.28,6.27,11.9,-0.89,60.63696,-146.00449,90.7,89.6,50114.6,32058,1.3,32,24.9,0,0,13.119,13.721,20.002,25.0,0
01/19/2024,03:13:03 PM,0,NVE,89.6,8.98,6.257,750.4,31665.8,31.72,0.68,0,49320.7,-0.01,0.02,-0.32,6.27,11.9,-0.99,60.63696,-146.00449,90.7,89.6,50113.9,32058,1.3,32,24.9,0,0,12.856,12.737,18.568,25.0,0
01/19/2024,03:13:04 PM,0,NVE,89.6,8.98,6.247,750.6,31654.8,31.72,0.56,0,49321.0,0.05,0.03,-0.24,6.27,11.9,-0.78,60.63696,-146.00447,90.7,89.6,50113.7,32059,1.2,32,24.9,0,0,12.617,12.443,18.139,25.0,0
01/19/2024,03:13:06 PM,0,NVE,89.6,8.99,6.228,750.3,31668.4,31.75,0.70,0,49370.2,0.05,0.03,-0.35,6.27,11.9,-1.09,60.63696,-146.00447,90.8,89.6,50162.8,32091,0.9,32,25.0,0,0,12.167,12.137,17.694,25.0,0
01/19/2024,03:13:07 PM,0,NVE,89.7,9.00,6.223,750.4,31676.8,31.76,0.77,0,49390.0,-0.08,0.00,-0.44,6.27,11.9,-1.32,60.63696,-146.00447,90.9,89.7,50182.7,32103,1.2,32,25.0,0,0,11.879,12.095,17.633,25.1,0
01/19/2024,03:13:08 PM,0,NVE,89.7,9.01,6.222,750.5,31694.0,31.78,0.73,0,49418.2,0.01,0.02,-0.42,6.27,11.9,-1.27,60.63696,-146.00447,90.9,89.7,50211.4,32122,1.5,32,25.0,0,0,11.549,11.905,17.355,25.1,0
01/19/2024,03:13:09 PM,0,NVE,89.8,9.01,6.225,750.7,31711.1,31.80,0.66,0,49440.2,0.04,0.03,-0.33,6.27,11.9,-1.02,60.63696,-146.00447,90.9,89.8,50233.8,32136,1.8,32,25.0,0,0,11.327,11.712,17.074,25.1,0
01/19/2024,03:13:10 PM,0,NVE,89.8,9.01,6.232,750.5,31716.8,31.80,0.70,0,49440.9,-0.06,0.00,-0.25,6.27,11.9,-0.80,60.63696,-146.00447,91.0,89.8,50234.8,32137,2.3,32,25.0,0,0,10.999,10.791,15.732,25.1,0
01/19/2024,03:13:11 PM,0,NVE,89.8,9.01,6.237,750.3,31723.1,31.80,0.65,0,49441.3,0.00,0.02,-0.45,6.27,11.9,-1.36,60.63696,-146.00447,91.0,89.8,50235.5,32137,2.6,32,25.0,0,0,10.687,10.515,15.329,25.1,0
01/19/2024,03:13:12 PM,0,NVE,89.8,9.01,6.244,750.5,31731.6,31.80,0.64,0,49445.7,-0.05,0.01,-0.59,6.27,11.9,-1.76,60.63696,-146.00447,91.0,89.8,50240.2,32140,2.8,32,25.0,0,0,10.429,10.378,15.130,25.1,0
01/19/2024,03:13:13 PM,0,NVE,89.9,9.01,6.251,750.4,31736.2,31.80,0.66,0,49441.3,-0.07,0.00,-0.51,6.27,11.9,-1.52,60.63696,-146.00447,91.0,89.9,50236.2,32137,3.0,32,25.0,0,0,10.317,10.294,15.007,25.1,0
01/19/2024,03:13:14 PM,0,NVE,89.9,9.01,6.259,750.5,31737.1,31.80,0.66,0,49432.1,-0.09,0.00,-0.48,6.27,11.9,-1.44,60.63696,-146.00447,91.0,89.9,50227.2,32131,3.2,32,25.0,0,0,9.902,10.079,14.694,25.1,0
01/19/2024,03:13:15 PM,0,NVE,89.8,9.00,6.265,750.4,31738.1,31.79,0.66,0,49423.8,-0.05,0.01,-0.49,6.27,11.9,-1.48,60.63696,-146.00447,91.0,89.8,50219.0,32125,3.3,32,25.0,0,0,9.719,9.838,14.343,25.1,0
01/19/2024,03:13:16 PM,0,NVE,89.8,9.00,6.269,750.5,31737.9,31.79,0.73,0,49418.0,0.10,0.04,-0.46,6.27,11.9,-1.40,60.63696,-146.00447,90.9,89.8,50213.3,32122,3.0,32,25.0,0,0,9.529,9.724,14.176,25.0,0
01/19/2024,03:13:17 PM,0,NVE,89.8,9.00,6.272,750.5,31738.7,31.79,0.73,0,49414.4,0.15,0.06,-0.36,6.27,11.9,-1.12,60.63696,-146.00447,90.9,89.8,50209.8,32119,2.8,32,25.0,0,0,9.087,9.561,13.939,25.0,0
01/19/2024,03:13:18 PM,0,NVE,89.8,9.00,6.274,750.5,31741.6,31.79,0.67,0,49415.7,0.06,0.03,-0.41,6.27,11.9,-1.26,60.63696,-146.00449,90.9,89.8,50211.2,32120,2.6,32,25.0,0,0,8.823,8.648,12.607,25.0,0
01/19/2024,03:13:20 PM,0,NVE,89.8,9.00,6.280,750.4,31744.8,31.79,0.67,0,49413.2,0.08,0.04,-0.39,6.27,11.9,-1.18,60.63696,-146.00449,90.9,89.8,50208.9,32119,2.3,32,25.0,0,0,8.506,8.326,12.138,25.0,0
01/19/2024,03:13:22 PM,0,NVE,89.8,8.99,6.285,750.6,31748.2,31.79,0.64,0,49410.6,-0.06,0.01,-0.57,6.27,11.9,-1.69,60.63696,-146.00447,90.9,89.8,50206.5,32117,2.5,31,25.0,0,0,8.119,8.084,11.785,25.0,0
01/19/2024,03:13:24 PM,0,NVE,89.7,8.99,6.288,750.5,31751.0,31.79,0.70,0,49409.8,-0.02,0.01,-0.45,6.27,11.9,-1.37,60.63696,-146.00447,90.9,89.7,50205.9,32116,2.4,31,25.0,0,0,7.620,7.942,11.578,25.0,0
01/19/2024,03:13:25 PM,0,NVE,89.7,8.99,6.290,750.4,31751.9,31.79,0.74,0,49409.3,0.01,0.02,-0.47,6.27,11.9,-1.42,60.63696,-146.00447,90.9,89.7,50205.4,32116,2.4,31,25.0,0,0,7.356,7.770,11.327,25.0,0
01/19/2024,03:13:26 PM,0,NVE,89.8,8.99,6.291,750.5,31750.6,31.78,0.77,0,49404.4,-0.06,0.01,-0.54,6.27,11.9,-1.62,60.63696,-146.00447,90.9,89.8,50200.5,32113,2.6,31,25.0,0,0,7.343,7.667,11.178,25.0,0
